Hummer,H2,2006,38999.0,105100.0,Benzina,Automata,SUV,6000,330.0,https://www.autovit.ro/autoturisme/anunt/hummer-h2-ID7HBEkB.html
Hummer,H1,2004,130000.0,26000.0,Diesel,Automata,Compacta,6478,197.0,https://www.autovit.ro/autoturisme/anunt/hummer-h1-ID7HEtPE.html
Hummer,H2,2008,37000.0,90000.0,Benzina,Automata,SUV,5967,322.0,https://www.autovit.ro/autoturisme/anunt/hummer-h2-ID7HIOUa.html
